max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,SaftyDegree,TET,TIT,dece,JerkViolation,JerkExceededArea,avgJerk
4499.6355,0.1395,1.0008,0.2489,0.4935,9.7167,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.45338475,0.748,0.75,5.076,0.35,19.45916,31.50187
4295.9061,0.1394,1.0001,0.2469,0.4935,9.3667,2383.6881,0.2783,1,0.2308,34.1425,1210.106,2.077270282,0.606,0.7,4.298,0.4,5.09077,11.57315
4295.9061,0.1394,1.0001,0.2469,0.4935,9.4102,2383.6881,0.2783,1,0.2308,34.1425,1237.7418,1.671568476,0.773,0.8,3.742,0.6,9.37449,15.69214
4496.3755,0.1506,1.0413,0.2484,0.4629,9.7953,2424.395,0.2826,1.7388,0.2308,33.1331,1254.9172,3.702181012,0.831,0.8,4.279,0.65,16.10912,25.55505
4528.0268,0.1424,1.0421,0.249,0.4649,9.7966,2424.395,0.2826,1.9615,0.231,33.1149,1254.9172,1.671362929,0.673,0.7,5.016,0.4,19.53889,34.44729
4528.0268,0.1424,1.0421,0.249,0.4649,9.7966,2424.395,0.2826,1.9615,0.231,33.1149,1254.9172,1.758791146,0.724,0.75,5.103,0.35,18.90823,30.82623
4291.9959,0.1394,1.0001,0.2469,0.4937,9.6146,2383.2149,0.2783,1,0.2308,34.1425,1237.7374,3.174158313,0.559,0.65,4.521,0.05,1.08097,2.77549
4291.9959,0.1394,1.0001,0.2469,0.4937,9.6146,2383.2149,0.2783,1,0.2308,34.1425,1237.7374,1.461269351,0.82,0.8,4.622,0.25,4.22366,7.52467
4291.9959,0.1394,1.0001,0.2469,0.4937,9.6146,2383.2149,0.2783,1,0.2308,34.1425,1237.7374,2.210723483,0.815,1,4.36,0.45,5.11495,11.79342
4494.0918,0.1395,1.0008,0.2489,0.493,9.7158,2423.4813,0.2816,1.5889,0.2326,34.1403,1243.5745,4.395608217,0.764,0.75,5.045,0.4,16.17229,26.64559
4499.6355,0.1395,1.0008,0.2489,0.4935,9.7167,2423.4813,0.2816,1.6284,0.2308,34.1425,1251.264,1.668578945,0.722,0.75,4.874,0.25,8.09069,14.61796
4295.9061,0.1394,1.0001,0.2469,0.4935,9.3667,2383.6881,0.2783,1,0.2308,34.1425,1210.106,3.366557039,0.585,0.7,4.421,0.35,4.2917,10.76867
4439.5378,0.1506,1.0413,0.237,0.4625,9.7898,2424.395,0.2826,1.6624,0.2325,33.1331,1254.9172,1.399135947,0.856,0.85,4.282,0.6,18.60954,27.03278
4528.0268,0.1424,1.0421,0.249,0.4649,9.7966,2424.395,0.2826,1.9615,0.231,33.1149,1254.9172,3.529590727,0.755,0.75,5.03,0.45,20.35739,33.26466
4528.0268,0.1424,1.0421,0.249,0.4649,9.7966,2424.395,0.2826,1.9615,0.231,33.1149,1254.9172,1.813319605,0.796,0.8,4.408,0.6,19.62108,30.37961
4291.9959,0.1394,1.0001,0.2469,0.4937,9.6146,2383.2149,0.2783,1,0.2308,34.1425,1237.7374,1.628027409,0.802,0.8,4.675,0.3,3.73191,6.98322
4291.9959,0.1394,1.0001,0.2469,0.4937,9.6146,2383.2149,0.2783,1,0.2308,34.1425,1237.7374,1.608103573,1.028,1.05,4.952,0.3,8.49824,14.55339
4499.6108,0.1395,1.0008,0.2353,0.4751,9.7169,2423.4813,0.2816,1.3355,0.2308,34.1425,1243.5738,1.517079591,0.885,0.85,4.067,0.65,15.11326,24.10233
4499.6355,0.1395,1.0008,0.2489,0.4935,9.7167,2423.4813,0.2816,1.6284,0.2308,34.1425,1251.264,2.848480301,0.59,0.65,4.791,0.15,4.49164,10.02134
4501.9415,0.1395,1.0015,0.2489,0.5171,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,0.753761116,1.05,0.9,4.757,0.45,8.07898,11.59334
4501.9415,0.1395,1.0015,0.2489,0.5171,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.880383823,0.649,0.7,4.982,0.2,5.50682,11.12004
4528.0268,0.1424,1.0434,0.249,0.4648,9.7966,2424.395,0.2826,1.9615,0.2356,33.0807,1254.9172,2.01345768,0.717,0.75,5.003,0.45,21.90422,35.6394
4528.0268,0.1424,1.0434,0.249,0.4648,9.7966,2424.395,0.2826,1.9615,0.2356,33.0807,1254.9172,2.605004525,0.683,0.7,4.99,0.4,15.7555,28.14789
4291.9959,0.1394,1.0001,0.2469,0.4937,9.6146,2383.2149,0.2783,1,0.2308,34.1425,1237.7374,1.528906967,0.736,0.75,4.423,0.5,9.05969,16.03678
4548.868,0.1395,1.0014,0.2493,0.4752,9.8178,2381.8126,0.2774,1.3201,0.2324,34.1387,1261.5302,1.60376323,0.85,0.8,4.71,0.55,14.95332,23.58325
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.656761385,0.689,0.7,4.898,0.2,9.1697,16.25381
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.524779867,0.813,0.8,4.851,0.25,7.54935,12.93075
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.743517289,0.651,0.7,4.903,0.4,12.91661,23.41828
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.568298679,0.907,0.85,4.859,0.45,15.10615,23.39656
4501.9415,0.1395,1.0015,0.2489,0.5171,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,2.360602872,0.74,0.75,4.844,0.3,7.23112,12.37014
4494.2369,0.1395,1.0007,0.2358,0.4762,9.715,2391.4412,0.2803,1.4305,0.2308,34.1386,1249.076,5.116358957,0.868,0.85,4.171,0.6,17.2152,25.18776
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.628811769,0.792,0.75,4.944,0.45,15.23902,25.39552
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,0.873332715,0.96,0.85,4.898,0.4,11.23047,16.39955
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,2.377608826,0.576,0.65,4.893,0.3,15.48672,29.75344
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,3.006143942,0.841,0.8,4.867,0.35,8.3502,13.27389
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,2.306297988,0.771,0.75,4.867,0.3,7.91544,13.43823
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.608996509,0.748,0.75,5.12,0.25,7.43671,13.66988
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.44283087,0.715,0.7,4.92,0.25,6.36807,11.80418
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,2.113679119,0.836,0.8,4.961,0.35,10.98886,17.05514
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.278889006,0.855,0.8,4.866,0.35,7.74279,12.40065
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.143411806,0.883,0.8,4.778,0.3,9.0153,14.0685
4499.6355,0.1395,1.0015,0.2489,0.4935,9.8187,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,3.819525627,0.648,0.7,4.675,0.35,16.59487,29.52094
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.469665631,0.756,0.75,5.082,0.4,18.18033,29.7271
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.315397068,0.974,0.9,4.106,0.75,16.56749,23.2541
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,2.982846694,0.852,0.8,4.938,0.35,7.14512,11.54255
4499.6355,0.1395,1.0015,0.2489,0.4935,9.8187,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,2.124061924,0.705,0.75,5.014,0.3,17.02743,29.85611
4499.6355,0.1395,1.0015,0.2489,0.4935,9.8187,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.668383506,0.688,0.7,4.858,0.2,6.8011,12.40841
4499.6355,0.1395,1.0015,0.2489,0.4935,9.7151,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.918747704,0.852,0.8,4.955,0.35,7.45442,11.98354
4499.6355,0.1395,1.0015,0.2489,0.4935,9.8187,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.745296197,0.908,0.85,4.98,0.55,19.9206,28.60029
4499.6355,0.1395,1.0015,0.2489,0.4935,9.8187,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.656140422,0.696,0.7,5.064,0.3,17.82343,31.18276
4499.6355,0.1395,1.0015,0.2489,0.4935,9.8187,2423.4813,0.2816,1.6284,0.2308,34.1425,1243.5745,1.729995781,0.765,0.75,4.647,0.45,16.32258,27.14273
5814.5743,0.1399,1.1635,0.3268,0.473,9.8626,2387.3018,0.3062,2.0347,0.2394,31.7169,1201.9445,1.759063149,0.816,0.85,4.108,0.6,20.45113,29.53697
5815.1443,0.1394,1.1635,0.3235,0.4702,9.678,2386.8654,0.3014,2.0461,0.2306,31.7008,1201.9412,2.061353305,0.613,0.7,4.56,0.45,19.25467,34.17738
5815.1443,0.1394,1.1635,0.3235,0.4702,9.678,2386.8654,0.3014,2.0461,0.2306,31.7008,1201.9412,2.047826479,0.81,0.85,4.036,0.65,21.17708,30.59492
5815.1443,0.1394,1.1635,0.3235,0.4702,9.678,2386.8654,0.3014,2.0461,0.2306,31.7008,1201.9412,2.173940418,0.903,0.9,3.862,0.7,19.45232,26.6893
5815.1443,0.1394,1.1635,0.3235,0.4702,9.678,2386.8654,0.3014,2.0461,0.2306,31.7008,1201.9412,1.51560932,0.841,0.85,3.585,0.7,17.58823,27.72604
5815.1443,0.1394,1.1635,0.3235,0.4702,9.678,2386.8654,0.3014,2.0461,0.2306,31.7008,1201.9412,2.084203212,0.576,0.7,4.126,0.5,17.13935,30.86175
5814.9799,0.1399,1.0822,0.3235,0.4702,9.6786,2386.8654,0.2393,1.0052,0.2309,31.7002,1201.2252,-0.000387319,1.235,1,4.216,0.7,10.50348,8.81885
5814.551,0.139,1.0524,0.3269,0.489,9.6947,2387.3694,0.2298,1.1434,0.2392,31.7007,1201.9218,2.471886218,0.93,0.9,3.458,0.8,15.38099,21.82624
5814.5508,0.1399,1.0827,0.3331,0.4731,9.694,2416.5489,0.2387,1.1449,0.2392,31.7269,1201.942,0.527030743,1.127,0.95,4.541,0.55,6.0862,9.24008
5814.5985,0.1399,1.1839,0.3267,0.4813,9.678,2387.3094,0.2731,1.7513,0.2392,31.7006,1210.3102,1.789236031,0.712,0.8,3.854,0.65,19.07309,29.78469
5814.9134,0.1409,1.1624,0.3267,0.4806,9.6651,2418.4805,0.2757,2.0375,0.2391,31.7003,1202.1387,1.995699698,0.674,0.75,4.342,0.35,16.866,29.91302
5814.9134,0.1409,1.1624,0.3267,0.4806,9.6651,2418.4805,0.2757,2.0375,0.2391,31.7003,1202.1387,-3.257825604,0,0,3.989,0.75,9.04486,13.81004
5814.9134,0.1409,1.1624,0.3267,0.4806,9.6651,2418.4805,0.2757,2.0375,0.2391,31.7003,1202.1387,1.584999042,0.792,0.85,4.025,0.65,16.63099,24.53108
5814.5743,0.1399,1.1635,0.3268,0.473,9.8626,2387.3018,0.3062,2.0347,0.2394,31.7169,1201.9445,3.522487919,0.818,0.85,4.582,0.55,20.70393,31.73475
5815.1443,0.1394,1.1635,0.3235,0.4702,9.678,2386.8654,0.3014,2.0461,0.2306,31.7008,1201.9412,2.574012061,0.491,0.65,4.981,0.25,11.25783,23.98808
5815.1443,0.1394,1.1635,0.3235,0.4702,9.678,2386.8654,0.3014,2.0461,0.2306,31.7008,1201.9412,2.174867996,0.53,0.65,4.725,0.35,15.35288,29.71946
5815.1443,0.1394,1.1635,0.3235,0.4702,9.678,2386.8654,0.3014,2.0461,0.2306,31.7008,1201.9412,2.234686399,0.659,0.75,4.159,0.45,20.25214,35.83749
5815.1443,0.1394,1.1635,0.3235,0.4702,9.678,2386.8654,0.3014,2.0461,0.2306,31.7008,1201.9412,2.559743541,0.61,0.7,4.635,0.4,19.19821,34.03034
5815.1443,0.1394,1.1635,0.3235,0.4702,9.678,2386.8654,0.3014,2.0461,0.2306,31.7008,1201.9412,1.295682182,0.849,0.85,3.94,0.7,17.2181,25.48751
5814.9799,0.1399,1.0822,0.3235,0.4702,9.6786,2386.8654,0.2393,1.0052,0.2309,31.7002,1201.2252,1.24499679,0.972,0.85,4.252,0.45,8.42068,12.01226
5814.551,0.139,1.0524,0.3269,0.489,9.6947,2387.3694,0.2298,1.1434,0.2392,31.7007,1201.9218,1.443256455,0.916,0.9,3.609,0.6,12.12094,17.52741
5814.5985,0.1399,1.1839,0.3269,0.4892,9.6798,2387.3076,0.2387,1.6475,0.2392,31.7006,1210.3102,1.889649578,0.612,0.7,4.466,0.45,19.83721,35.17976
5828.5455,0.141,1.1854,0.3268,0.4813,9.678,2412.6105,0.2428,1.9319,0.2392,31.7073,1210.3102,1.614356844,0.802,0.85,3.522,0.7,20.2026,29.46784
5814.9134,0.1409,1.1624,0.3267,0.4806,9.6651,2418.4805,0.2757,2.0375,0.2391,31.7003,1202.1387,3.859299747,0.877,0.9,4.035,0.65,19.2192,26.34067
5814.9134,0.1409,1.1624,0.3267,0.4806,9.6651,2418.4805,0.2757,2.0375,0.2391,31.7003,1202.1387,1.373601819,0.883,0.9,4.124,0.7,20.43483,27.91672
5815.1847,0.1409,1.2313,0.3356,0.4881,10.0021,2397.5052,0.3062,1.249,0.2381,31.8631,1221.255,0.789224313,0.988,0.85,5.217,0.35,9.75444,14.3575
5815.1443,0.1394,1.162,0.3235,0.4702,9.678,2386.8654,0.3014,1.0022,0.2305,31.7008,1201.9412,1.599195322,0.841,0.85,3.942,0.45,5.36445,9.74476
5815.1847,0.1409,1.2365,0.3268,0.4776,9.678,2387.2161,0.3062,1.9268,0.2419,31.7075,1210.507,1.78565248,0.73,0.8,3.823,0.6,17.15143,26.85291
5815.1443,0.1394,1.1635,0.3235,0.4702,9.678,2386.8654,0.3014,2.0461,0.2306,31.7008,1201.9412,1.719153358,0.785,0.85,3.826,0.65,18.44338,26.9497
5815.1443,0.1394,1.1635,0.3235,0.4702,9.678,2386.8654,0.3014,2.0461,0.2306,31.7008,1201.9412,2.488225021,0.466,0.6,4.775,0.3,16.97015,35.66357
5815.1443,0.1394,1.1635,0.3235,0.4702,9.678,2386.8654,0.3014,2.0461,0.2306,31.7008,1201.9412,1.60277294,0.797,0.85,4.253,0.55,19.20896,29.60008
5815.1453,0.14,1.162,0.3235,0.4702,9.6786,2372.4029,0.3014,1.0001,0.2309,31.7002,1201.1215,1.595089654,1.007,0.9,4.382,0.55,3.89764,7.17412
5814.5985,0.1399,1.1839,0.3341,0.4813,9.678,2387.3077,0.2385,1.6223,0.2392,31.7006,1210.3102,2.012571333,0.572,0.7,4.515,0.4,19.2354,33.97499
5818.5702,0.141,1.1852,0.3268,0.4812,9.678,2387.3078,0.2404,1.9066,0.2392,31.7006,1210.3102,1.623378882,0.804,0.85,3.722,0.65,21.33649,30.97813
5814.9134,0.1409,1.1624,0.3267,0.4806,9.6651,2418.4805,0.2757,2.0375,0.2391,31.7003,1202.1387,1.692983519,0.741,0.8,3.673,0.55,17.11257,26.72817
5814.9134,0.1409,1.1624,0.3267,0.4806,9.6651,2418.4805,0.2757,2.0375,0.2391,31.7003,1202.1387,9.362610112,0.879,0.9,4.511,0.6,18.8988,27.38405
5815.1443,0.1394,1.162,0.3235,0.4702,9.678,2386.8654,0.3014,1.0022,0.2305,31.7008,1201.9412,3.003592978,0.642,0.75,3.875,0.5,6.76783,13.5381
5815.1443,0.1394,1.162,0.3235,0.4702,9.678,2386.8654,0.3014,1.0022,0.2305,31.7008,1201.9412,1.03627517,1.067,0.95,3.735,0.5,4.42944,7.19945
5815.1443,0.14,1.162,0.3234,0.4702,9.678,2386.8654,0.3014,1.0016,0.2307,31.7007,1201.9413,1.029247495,1.029,0.9,4.761,0.3,7.98522,11.76471
5815.6033,0.1399,1.184,0.3268,0.4797,9.602,2387.7742,0.3014,1.7553,0.2465,31.7006,1210.3102,2.315954939,0.406,0.55,5.023,0.2,3.68005,9.57601
5815.1443,0.1394,1.1635,0.3235,0.4702,9.678,2386.8654,0.3014,2.0461,0.2306,31.7008,1201.9412,2.208694732,0.534,0.65,4.629,0.35,15.15782,29.51043
5743.0499,0.14,1.162,0.3235,0.4702,9.6786,2372.8467,0.3014,1.0009,0.2389,31.7002,1221.0299,0.561526962,1.118,0.95,4.793,0.45,9.60576,12.71905
5743.1483,0.1398,1.0403,0.3268,0.4778,9.6776,2360.7646,0.3015,1.1586,0.2391,31.701,1219.673,-1.51E-05,1.146,0.95,5.007,0.65,12.22277,16.38748
5888.7647,0.1399,1.1657,0.3268,0.4726,9.6777,2387.5951,0.3059,1.9016,0.2394,31.7016,1210.3102,2.649144214,0.421,0.55,5.147,0.15,9.0424,21.18374
5814.5673,0.1399,1.1635,0.3134,0.473,9.6656,2385.3237,0.3062,2.0347,0.2391,31.7002,1203.2478,1.611684471,0.893,0.9,3.881,0.65,21.33761,29.03692
5814.5673,0.1399,1.1635,0.3134,0.473,9.6656,2385.3237,0.3062,2.0347,0.2391,31.7002,1203.2478,1.95206338,0.787,0.8,3.936,0.65,14.7437,23.59375
5815.1443,0.1394,1.162,0.3235,0.4702,9.678,2386.8654,0.3014,1.0022,0.2305,31.7008,1201.9412,-0.024718323,1.238,1,4.475,0.55,11.1989,14.06898
5815.1443,0.1394,1.162,0.3235,0.4702,9.678,2386.8654,0.3014,1.0022,0.2305,31.7008,1201.9412,-0.624704822,1.303,1.05,4.22,0.7,11.40354,10.21151
5815.1847,0.141,1.2366,0.3268,0.4801,9.678,2387.2235,0.3063,1.1128,0.2391,31.7003,1210.0288,4.360571048,0.556,0.65,4.261,0.4,12.56082,24.87945
5815.1454,0.1399,1.1615,0.3268,0.4797,9.6045,2387.7742,0.3014,1.7767,0.2465,31.7003,1210.3102,1.317743003,0.921,0.85,5.106,0.35,11.44956,16.52171
5815.1443,0.1394,1.1635,0.3235,0.4702,9.678,2386.8654,0.3014,2.0461,0.2306,31.7008,1201.9412,3.654945282,0.893,0.9,3.952,0.7,15.51945,23.22482
5744.019,0.1398,1.2281,0.3269,0.4813,9.6777,2361.4006,0.3015,1.1867,0.2394,31.7016,1210.3102,16.10843213,0,0,5.105,0.45,11.36878,14.85825
5815.1847,0.1409,1.2366,0.3268,0.4813,9.693,2387.3094,0.3336,1.9312,0.2391,31.7075,1210.3102,-0.00038665,1.101,0.9,5.298,0.4,17.00222,22.58624
5814.5832,0.1399,1.1625,0.3075,0.4806,9.6653,2385.4363,0.3062,2.0343,0.2391,31.7003,1202.0463,1.974448531,0.599,0.7,4.738,0.35,14.497,26.00872
5814.5832,0.1399,1.1625,0.3075,0.4806,9.6653,2385.4363,0.3062,2.0343,0.2391,31.7003,1202.0463,2.3030096,0.885,0.9,3.959,0.7,18.79481,25.86894
5815.1443,0.1394,1.162,0.3235,0.4702,9.678,2386.8654,0.3014,1.0022,0.2305,31.7008,1201.9412,1.484967362,1.019,0.9,4.36,0.45,3.76894,6.84246
5815.1443,0.14,1.162,0.3234,0.4702,9.678,2386.8654,0.3014,1.0016,0.2307,31.7007,1201.9413,1.846564466,0.669,0.75,3.91,0.6,9.13476,16.52429
5815.1847,0.1409,1.2653,0.3267,0.48,9.678,2387.3094,0.3062,1.5231,0.2391,31.7002,1210.3102,2.030211056,0.634,0.75,3.696,0.6,13.39791,24.92986
5815.1443,0.1394,1.1636,0.3235,0.4702,9.7726,2387.1503,0.3014,2.0017,0.2306,31.7008,1201.9412,2.262494547,0.453,0.6,4.586,0.3,14.49835,30.86164
5815.1443,0.1399,1.1635,0.3235,0.4703,9.6766,2386.8852,0.3013,2.0461,0.2306,31.7008,1201.2433,2.841694347,0.519,0.65,4.815,0.25,14.66445,30.79877
5815.1443,0.1399,1.1635,0.3235,0.4703,9.6766,2386.8852,0.3013,2.0461,0.2306,31.7008,1201.2433,2.038547334,0.573,0.7,4.746,0.35,14.65316,26.27792
5814.5673,0.1399,1.1635,0.306,0.4805,9.6659,2385.3237,0.3062,2.0347,0.2394,31.7169,1201.9445,1.738497466,0.699,0.8,3.844,0.6,17.2797,27.02803
5814.5832,0.1399,1.1626,0.308,0.4805,9.6653,2385.4363,0.3062,2.0343,0.2391,31.7003,1201.944,2.964164425,0.705,0.8,3.607,0.55,20.34126,31.30166
5815.1847,0.1409,1.2313,0.3235,0.4804,9.9863,2397.8568,0.3062,1.1098,0.2384,31.7006,1201.2285,1.991031786,0.594,0.7,3.984,0.5,9.11155,19.15089
5815.1847,0.1409,1.2285,0.3267,0.48,9.678,2397.8308,0.3062,1.5104,0.2391,31.8705,1210.3102,1.006356158,0.968,0.85,5.141,0.35,10.26347,14.95415
5815.1847,0.141,1.2368,0.3235,0.4775,9.6778,2387.3106,0.3062,1.913,0.2391,31.7003,1210.3102,1.597725617,0.796,0.85,3.633,0.7,18.39344,27.05875
5815.1443,0.1399,1.1635,0.3235,0.4703,9.6766,2386.8852,0.3013,2.0461,0.2306,31.7008,1201.2433,-2.621710719,0,0,4.129,0.55,7.74337,12.65733
5815.1443,0.1399,1.1635,0.3235,0.4703,9.6766,2386.8852,0.3013,2.0461,0.2306,31.7008,1201.2433,2.004461646,0.973,0.95,3.962,0.7,19.34889,26.56184
5815.1443,0.1399,1.1635,0.3235,0.4703,9.6766,2386.8852,0.3013,2.0461,0.2306,31.7008,1201.2433,2.490894983,0.515,0.65,5.069,0.25,12.79208,27.05351
5815.1443,0.1399,1.1635,0.3235,0.4703,9.6766,2386.8852,0.3013,2.0461,0.2306,31.7008,1201.2433,1.624797264,0.782,0.85,3.812,0.65,20.91127,30.24009
5815.1847,0.141,1.2368,0.3268,0.4813,9.678,2387.3106,0.3063,1.6058,0.2391,31.7003,1210.3102,2.065265683,0.703,0.8,3.653,0.6,17.27481,27.05166
5815.1847,0.141,1.2366,0.3268,0.4813,9.678,2387.3106,0.3063,1.9326,0.239,31.7061,1210.3102,3.649224465,0.698,0.8,4.102,0.55,17.09964,28.6358
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,1.608674442,0.757,0.8,4.17,0.5,23.10701,37.67457
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,2.124369173,0.541,0.65,4.602,0.3,14.81286,28.6335
5815.1443,0.1399,1.1635,0.3235,0.4703,9.6766,2386.8852,0.3013,2.0461,0.2306,31.7008,1201.2433,1.576017923,0.792,0.85,4.091,0.6,20.65191,31.84097
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,-2.979757489,0,0,4.033,0.6,7.91807,12.95289
5815.1847,0.1392,1.152,0.3268,0.4802,9.678,2387.302,0.3062,2.0238,0.2391,31.7007,1200.5783,2.476944886,0.659,0.75,4.127,0.5,24.72589,40.16609
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,1.712511981,0.824,0.85,3.851,0.65,20.26973,29.3853
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,1.91005931,0.714,0.8,3.736,0.6,21.04166,32.39938
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,2.539603819,0.711,0.8,4.279,0.4,21.54208,34.99389
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,1.825519526,0.72,0.8,3.77,0.55,16.70857,26.02893
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,1.848084133,0.812,0.85,4.113,0.55,22.4691,34.26023
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,1.499918883,0.868,0.9,4.198,0.65,18.71624,27.31315
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,1.727705842,0.695,0.75,3.859,0.4,6.85603,12.56112
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,1.806847306,0.739,0.8,3.642,0.65,17.25664,27.17581
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,1.669870649,0.898,0.9,4.137,0.7,18.00993,24.88827
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,1.666823925,0.86,0.85,3.622,0.7,15.28204,22.93497
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,-0.000783236,1.161,0.95,5.162,0.5,25.0417,24.04447
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,1.811364516,0.71,0.8,3.917,0.6,19.76108,30.57136
5815.1236,0.1399,1.1635,0.3235,0.473,9.6656,2386.8852,0.3013,2.0456,0.2306,31.7008,1201.2433,1.387314408,0.889,0.9,4.03,0.65,16.87397,23.39526
5815.1379,0.1399,1.1635,0.3285,0.4702,9.666,2385.3366,0.3062,2.0347,0.2305,31.7006,1201.941,3.619976321,0.832,0.85,3.947,0.7,17.68329,26.10877
4227.0416,0.143,1.004,0.3288,0.4675,8.0016,2384.8644,0.2957,1.6733,0.2316,34.3264,1212.4063,3.313909418,0.6,0.7,4.1,0.55,10.43818,21.57851
4227.0416,0.143,1.004,0.3288,0.4675,8.0016,2384.8644,0.2957,1.6733,0.2316,34.3264,1212.4063,3.420865427,0.806,0.8,4.116,0.55,8.82231,16.08963
4227.0416,0.143,1.004,0.3288,0.4675,8.0016,2384.8644,0.2957,1.6733,0.2316,34.3264,1212.4063,2.381200586,0.679,0.75,4.075,0.6,13.9509,23.97758
4227.0416,0.143,1.004,0.3288,0.4675,8.0016,2384.8644,0.2957,1.6733,0.2316,34.3264,1212.4063,2.040581806,0.508,0.6,4.953,0.3,13.911,29.71766
4227.0416,0.143,1.004,0.3288,0.4675,8.0016,2384.8644,0.2957,1.6733,0.2316,34.3264,1212.4063,1.396935741,0.777,0.75,4.806,0.35,8.58582,14.63923
4227.885,0.143,1.004,0.3288,0.4675,8.0016,2389.2989,0.2957,1.6732,0.2316,34.5998,1212.4183,1.472028419,0.856,0.85,4.456,0.55,15.07581,23.70316
